SKU,Product SKU,StoreID,Product Name,Product Description,Category ID, Price ,MinimumQuantity,Weight,ProductSpecificAttribute,Volume Quantity And Price,Customize,No Of Lines,Logo,AdditionalAttributes,Vocabulary,WebCategory,WebCategory2,Web Category 1 ORIG,Sub-Web Category 1A ORIG,Sub-Web Category 1B ORIG,Sub-Web Category 1C ORIG,Web Category 2,Sub-Web Category 2,Ship Today,Top Seller,Meta Tag,Mix&MatchCode,dropship,Setup,Product Image,Alternate Image,Vendor Drop Ship,Street,City,State,Zipcode
B23270,B23270,2,Pinnacle Award ,"Unique combination of black and blue acrylic with the gold metal base, creates an eye catching award . 9"" - Includes free engraving 
All wording on this award is custom. Please provide the exact text you would like to have engraved. ",Awards & Plaques,55.95,1,1.5,,1||55.95,Y,8,N,N,rotary_products,"Awards & Plaques,Acrylic Awards",,Awards & Plaques,Acrylic Awards,,,,,,,,,FALSE,,b23270.jpg,,,,,,
B23494,B23494,2,Glass and Wood Clock,"Thick glass base with arched wood and glass and three hand movement.   7"" - Includes free engraving 
All wording on this award is custom. Please provide the exact text you would like to have engraved. ",Awards & Plaques,55.95,1,6,,1||55.95,Y,5,N,N,rotary_products,"Awards & Plaques,Clock Awards",Clocks,Awards & Plaques,Clock Awards,,,Clocks,,,,,,FALSE,,B23494.jpg,,,,,,
B25513,B25513,2,Art Glass Award,"Clear art glass with blue swirls on a black glass base.   6-1/2"" - Includes free engraving 
All wording on this award is custom. Please provide the exact text you would like to have engraved. ",Awards & Plaques,55.95,1,7.75,,1||55.95,Y,5,N,N,rotary_products,"Awards & Plaques,Crystal & Glass Awards",,Awards & Plaques,Crystal & Glass Awards,,,,,,,,,FALSE,,B25513.jpg,,,,,,
B232,B23203,2,Marbled Desk Award - 2 Sizes,"Freestanding, highly polished 1"" thick marbled acrylic - Includes free engraving 
All wording on this award is custom. Please provide the exact text you would like to have engraved. ",Awards & Plaques,54.95,1,0.6,"Size||4""||",1||54.95,Y,8,N,N,rotary_products,"Awards & Plaques,Acrylic Awards",,Awards & Plaques,Acrylic Awards,,,,,,,,,FALSE,,B23203.JPG,,,,,,
B23652,B23652,2,Medallion Display Plaque,"Show off your Paul Harris Medallion with this handsome walnut display plaque with blue and gold ribbon. Engrave the plate below to commemorate the special event. Medallion not included - Includes free engraving on plate
All wording on this award is custom. Please provide the exact text you would like to have engraved. ",Awards & Plaques,54.95,1,3,,1||54.95,Y,5,N,N,rotary_products,"Awards & Plaques,Award Plaques",Paul Harris Fellow,Awards & Plaques,Award Plaques,,,Paul Harris Fellow ,,,,,,FALSE,,B23652.jpg,B23652L.jpg,,,,,
C3M50,C3M50,2,Road Sign - Multiple Options,"Reflective, durable heavy gauge .08 aluminum outdoor road sign.  (NOTE: Single Sided signs are available for immediate shipment.  For double sided signs, please allow 5-6 weeks for production) ",Outdoor Signage,54.95,1,12,"Option||30"" x 12"" Single Sided||","1||54.95,2||50.95,6||48.95",N,,N,N,rotary_products,"Outdoor Signage,Road Signs",,Outdoor Signage,Road Signs,,,,,,,,,FALSE,,C3M50.jpg,,,,,,
J168F,J168FZ15,2,Past President Pin - Gold Filled,"Past president round pin   1/2"" gold filled",Lapel Pins,54.95,1,0.2,Stone||.15 cz||,1||54.95,N,,N,N,rotary_products,"Lapel Pins,Past President,Without Years",,Lapel Pins,Past President,Without Years,,,,,,,,FALSE,,J168K15.JPG,,,,,,
C3M8,C3M8,2,Information Road Sign - 1 or 2 Sided,"8"" x 24"" Blue road sign with information in white letters. Includes 3 lines of text.. * Please allow 5-6 weeks for production *",Outdoor Signage,53.95,1,4,Option||Single Sided||,"1||53.95,2||49.95",y,3,N,N,rotary_products,"Outdoor Signage,Road Signs","Club Meeting Signs,Outdoor",Outdoor Signage,Road Signs,,,Club Meeting Signs,Outdoor,,,,,TRUE,,c3m8.jpg,,Tapco,5100 W Brown Deer Road,Brown Deer,WI,53223
J551F,J551FR25,2,District Governor Pin - Gold Filled,"Honor your District Governor with this beautiful pin.   5/8"" gold filled ",Lapel Pins,53.95,1,0.5,Stone||.25 synth. ruby||,1||53.95,N,,N,N,rotary_products,"Lapel Pins,District Governor,Without Years",,Lapel Pins,District Governor,Without Years,,,,,,,,FALSE,,J551KR25.jpg,,,,,,
J551F,J551FZ25,2,District Governor Pin - Gold Filled,"Honor your District Governor with this beautiful pin.   5/8"" gold filled ",Lapel Pins,53.95,1,0.2,Stone||.25 cz||,1||53.95,N,,N,N,rotary_products,"Lapel Pins,District Governor,Without Years",,Lapel Pins,District Governor,Without Years,,,,,,,,FALSE,,j55125.jpg,,,,,,
J573F,J573FR25,2,Past Governor Pin - Bar Style Gold Filled,"Honor your Past District Governor with this beautiful pin.   Gold Filled, 5/8""",Lapel Pins,53.95,1,0.5,Stone||.25 synth. ruby||,1||53.95,N,,N,N,rotary_products,"Lapel Pins,Past District Governor",,Lapel Pins,Past District Governor,,,,,,,,,FALSE,,J573KR25.jpg,,,,,,
J573F,J573FZ25,2,Past Governor Pin - Bar Style Gold Filled,"Honor your Past District Governor with this beautiful pin.   Gold Filled, 5/8""",Lapel Pins,53.95,1,0.5,Stone||.25 cz||,1||53.95,N,,N,N,rotary_products,"Lapel Pins,Past District Governor",,Lapel Pins,Past District Governor,,,,,,,,,FALSE,,j57325.jpg,,,,,,
J124F,J124FZ25,2,Past President - Gold Filled,"Honor your past president with this beautiful pin.   5/8"" gold filled ",Lapel Pins,52.95,1,0.2,Stone||.25 carat diamond||,1||52.95,N,,N,N,rotary_products,"Lapel Pins,Past President,Without Years",,Lapel Pins,Past President,Without Years,,,,,,,,FALSE,,j124_25.jpg,,,,,,
K8E43S,K8E43S,2,Metal Eagle - Slip-Fit,Complete the look with this ornamental perched slip -fit eagle that can be used with the K8E10 banner stand.,Banners & Flags,51.5,1,1.8,,1||51.5,N,,N,N,rotary_products,"Banners & Flags,Banner Stands & Supplies",,Banners & Flags,Banner Stands & Supplies,,,,,,,,,FALSE,,K8E43.JPG,,,,,,
K8E43T,K8E43T,2,Metal Eagle - Threaded,Complete the look with this ornamental perched threaded eagle that can be used with the K8E21 banner stand.,Banners & Flags,51.5,1,1.8,,1||51.5,N,,N,N,rotary_products,"Banners & Flags,Banner Stands & Supplies",,Banners & Flags,Banner Stands & Supplies,,,,,,,,,FALSE,,K8E43.JPG,,,,,,
C3M55,C3M55,2,Rotary Club Road Sign - 1 or 2 Sided,"Add your Club Name to a Reflective, durable heavy gauge .08 aluminum outdoor road sign. 20"" X 6""   * Please allow 5-6 weeks for production *",Outdoor Signage,50.95,1,8,Option||Single Sided||,"1||50.95,2||46.95",Y,1,N,N,rotary_products,"Outdoor Signage,Road Signs","Club Meeting Signs,Outdoor",Outdoor Signage,Road Signs,,,Club Meeting Signs,Outdoor,,,,,TRUE,,C3M55.jpg,,Tapco,5100 W Brown Deer Road,Brown Deer,WI,53223
J168F,J168FR15,2,Past President Pin - Gold Filled,"Past president round pin   1/2"" gold filled",Lapel Pins,50.95,1,0.2,Stone||.15 synth. ruby||,1||50.95,N,,N,N,rotary_products,"Lapel Pins,Past President,Without Years",,Lapel Pins,Past President,Without Years,,,,,,,,FALSE,,j168kr15.jpg,,,,,,
J542F,J542FR15,2,Past Governor Pin - Round Gold Filled,"Past Governor round pin   Gold Filled, 1/2"" Round",Lapel Pins,50.95,1,0.2,Stone||.15 synth. ruby||,1||50.95,N,,N,N,rotary_products,"Lapel Pins,Past District Governor",,Lapel Pins,Past District Governor,,,,,,,,,FALSE,,j542r.jpg,,,,,,
J542F,J542FZ15,2,Past Governor Pin - Round Gold Filled,"Past Governor round pin   Gold Filled, 1/2"" Round",Lapel Pins,50.95,1,0.2,Stone||.15 cz||,1||50.95,N,,N,N,rotary_products,"Lapel Pins,Past District Governor",,Lapel Pins,Past District Governor,,,,,,,,,FALSE,,J54215.jpg,,,,,,
C3B,C3B03,2,Cast Bronze Rotary Emblem - 7 Sizes,"Built to last, this Rotary emblem identifies any Rotary project or marks a meeting place.  Made to last for years in any outdoor climate.  Mounting screws included",Outdoor Signage,50,1,1.1,"Size||3""||","1||50,3||47.5,6||45,12||42.5,25||40",N,,N,N,rotary_products,"Outdoor Signage,Bronze","Outdoor Signage,Special Projects",Outdoor Signage,Bronze,,,Outdoor Signage,Special Projects,,,,,FALSE,,C3B.JPG,bronzeside.jpg,,,,,
A12034,A12034,2,Latch & Lock Frame w/ Blue Backing ,"Paul Harris Fellows can proudly display their certificate and medallion when mounted in this easy-to-use, glass covered, hinged back wall frame. 12"" x 16""",Certificates & Holders,49.95,1,8,,1||49.95,N,,N,N,rotary_products,"Certificates & Holders,Frames & Holders",Paul Harris Fellow,Certificates & Holders,Frames & Holders,,,Paul Harris Fellow ,,,,,,FALSE,,a12034.jpg,A12034L.jpg,,,,,
B23062,B23062,2,Silver Tray Award ,"A classic silver plated award with wall hanger.  10"" - Includes free engraving 
All wording on this award is custom. Please provide the exact text you would like to have engraved. ",Awards & Plaques,49.95,1,2,,1||49.95,Y,5,N,N,rotary_products,"Awards & Plaques,Unique Awards","Awards & Plaques,Rotarian of the Year",Awards & Plaques,Unique Awards,,,Awards & Plaques,Rotarian of the Year,,,,,FALSE,,B23062.jpg,,,,,,
B23276,B23276,2,Facet Cut Acrylic Award,"Multifaceted, gold mirror base creates an elegant effect.  7"" - Includes free engraving 
All wording on this award is custom. Please provide the exact text you would like to have engraved. ",Awards & Plaques,49.95,1,1.5,,1||49.95,Y,6,N,N,rotary_products,"Awards & Plaques,Acrylic Awards",,Awards & Plaques,Acrylic Awards,,,,,,,,,FALSE,,B23276.jpg,,,,,,
B23287,B23287,2,Facet Cut Acrylic Award,"Multifaceted, blue mirror base creates an elegant effect.  7"" - Includes free engraving 
All wording on this award is custom. Please provide the exact text you would like to have engraved. ",Awards & Plaques,49.95,1,1.5,,1||49.95,Y,6,N,N,rotary_products,"Awards & Plaques,Acrylic Awards",,Awards & Plaques,Acrylic Awards,,,,,,TRUE,,,FALSE,,B23287.jpg,,,,,,
B23496,B23496,2,Desk Alarm Clock,"Pianowood with gold accents.  6-5/8"" - Includes free engraving 
All wording on this award is custom. Please provide the exact text you would like to have engraved. ",Awards & Plaques,49.95,1,2.8,,1||49.95,Y,3,N,N,rotary_products,"Awards & Plaques,Clock Awards",Clocks,Awards & Plaques,Clock Awards,,,Clocks,,,,,,FALSE,,B23496.jpg,,,,,,
B23497,B23497,2,Desk Alarm Clock,"Pianowood with silver accents.  6-5/8"" - Includes free engraving 
All wording on this award is custom. Please provide the exact text you would like to have engraved. ",Awards & Plaques,49.95,1,2.6,,1||49.95,Y,3,N,N,rotary_products,"Awards & Plaques,Clock Awards",Clocks,Awards & Plaques,Clock Awards,,,Clocks,,,,,,FALSE,,B13497.jpg,,,,,,
B23712,B23712,2,Rosewood Plaque,"Beautiful rosewood plaque with blue satin plate.  8"" x 10"" - Includes free engraving 
All wording on this award is custom. Please provide the exact text you would like to have engraved. ",Awards & Plaques,49.95,1,1.5,,1||49.95,Y,8,N,N,rotary_products,"Awards & Plaques,Award Plaques",,Awards & Plaques,Award Plaques,,,,,,,,,FALSE,,B23712 Plaque.jpg,,,,,,
B25554,B25554,2,Art Glass Award,"Egg shaped art glass award with colorful swirls on black glass base.   7"" - Includes free engraving 
All wording on this award is custom. Please provide the exact text you would like to have engraved. ",Awards & Plaques,49.95,1,7.75,,1||49.95,Y,5,N,N,rotary_products,"Awards & Plaques,Crystal & Glass Awards","Awards & Plaques,Unique Awards",Awards & Plaques,Crystal & Glass Awards,,,Awards & Plaques,Unique Awards,,TRUE,,,FALSE,,B25554.jpg,,,,,,
B25565,B25565,2,Art Glass Sphere ,"Blue and metallic gold sphere on a black glass base.   5"" - Includes free engraving 
All wording on this award is custom. Please provide the exact text you would like to have engraved. ",Awards & Plaques,49.95,1,1.8,,1||49.95,Y,4,N,N,rotary_products,"Awards & Plaques,Crystal & Glass Awards",,Awards & Plaques,Crystal & Glass Awards,,,,,,,,,FALSE,,B25565.jpg,,,,,,
E21243,E21243,2,Eagle Award ,"Eagle Head - 8"" Trophy - Engraving included in the price.
All wording is custom. Please provide the exact text you would like imprinted. ",Awards & Plaques,49.95,1,0.1,,1||49.95,Y,3,N,N,rotary_products,"Awards & Plaques,Unique Awards",Trophies,Awards & Plaques,Unique Awards,,,Trophies,,,,,,FALSE,,E21243.jpg,,,,,,
J102F05,J113F05,2,Past President - 2004-05 Gold Filled,"This traditional style pin will serve as a treasured keepsake representing the club president's years in office.   3/4"" gold filled ",Lapel Pins,49.95,1,0.2,Stone||No stone||,1||49.95,N,,N,N,rotary_products,"Lapel Pins,Past President,With Years of Service,2004-2005",,Lapel Pins,Past President,With Years of Service,2004-2005,,,,,,,FALSE,,j1130405.jpg,,,,,,
J102F07,J113F07,2,Past President - 2006-07 Gold Filled,"This traditional style pin will serve as a treasured keepsake representing the club president's years in office.   3/4"" gold filled ",Lapel Pins,49.95,1,0.2,Stone||No stone||,1||49.95,N,,N,N,rotary_products,"Lapel Pins,Past President,With Years of Service,2006-2007",,Lapel Pins,Past President,With Years of Service,2006-2007,,,,,,,FALSE,,j1130607.jpg,,,,,,
J102F11,J113F11,2,Past President - 2010-11 Gold Filled,"This traditional style pin will serve as a treasured keepsake representing the club president's years in office.   3/4"" gold filled ",Lapel Pins,49.95,1,0.2,Stone||No stone||,1||49.95,N,,N,N,rotary_products,"Lapel Pins,Past President,With Years of Service,2010-2011",,Lapel Pins,Past President,With Years of Service,2010-2011,,,,,,,FALSE,,J1131011.jpg,,,,,,
J102F12,J113F12,2,Past President - 2011-12 Gold Filled,"This traditional style pin will serve as a treasured keepsake representing the club president's years in office.   3/4"" gold filled ",Lapel Pins,49.95,1,0.2,Stone||No stone||,1||49.95,N,,N,N,rotary_products,"Lapel Pins,Past President,With Years of Service,2011-2012",,Lapel Pins,Past President,With Years of Service,2011-2012,,,,,,,FALSE,,J11312.jpg,J11312L.jpg,,,,,
J102F13,J113F13,2,Past President - 2012-13 Gold Filled,"This traditional style pin will serve as a treasured keepsake representing the club president's years in office.   3/4"" gold filled ",Lapel Pins,49.95,1,0.2,Stone||No stone||,1||49.95,N,,N,N,rotary_products,"Lapel Pins,Past President,With Years of Service,2012-2013",,Lapel Pins,Past President,With Years of Service,2012-2013,,,,,,,FALSE,,j1131213.jpg,J11312L.jpg,,,,,
J102F14,J113F14,2,Past President - 2013-14 Gold Filled,"This traditional style pin will serve as a treasured keepsake representing the club president's years in office.   3/4"" gold filled ",Lapel Pins,49.95,1,0.2,Stone||No stone||,1||49.95,N,,N,N,rotary_products,"Lapel Pins,Past President,With Years of Service,2013-2014",,Lapel Pins,Past President,With Years of Service,2013-2014,,,,,,,FALSE,,J113F14.jpg,,,,,,
J102F15,J113F15,2,Past President - 2014-15 Gold Filled,"This traditional style pin will serve as a treasured keepsake representing the club president's years in office.   3/4"" gold filled ",Lapel Pins,49.95,1,0.2,Stone||No stone||,1||49.95,N,,N,N,rotary_products,"Lapel Pins,Past President,With Years of Service,2014-2015",,Lapel Pins,Past President,With Years of Service,2014-2015,,,,,,,FALSE,,J113F15.jpg,,,,,,
J102F16,J113F16,2,Past President - 2015-16 Gold Filled,"This traditional style pin will serve as a treasured keepsake representing the club president's years in office.   3/4"" gold filled ",Lapel Pins,49.95,1,0.2,Stone||No stone||,1||49.95,N,,N,N,rotary_products,"Lapel Pins,Past President,With Years of Service,2015-2016",,Lapel Pins,Past President,With Years of Service,2015-2016,,,,,,,FALSE,,J113.jpg,,,,,,
P78348,P78348,2,Desk/Table Alarm Clock,"Gold-plated alarm clock with brass base and engraving plate   5.25""  - Includes free engraving",Awards & Plaques,49.95,1,1.1,,"1||49.95,6||47.45,12||44.95,25||42.45,50||39.95",Y,2,N,N,rotary_products,"Awards & Plaques,Clock Awards","Past President ,",Awards & Plaques,Clock Awards,,,Past President ,,,,,,FALSE,,P78348.JPG,,,,,,
J203F,J203FZ10,2,"1/2"" Member Pin w/ Stone - Gold Filled","1/2"" Rotary emblem lapel pin",Lapel Pins,49,1,0.2,Stone||.10 cz||,1||49,N,,N,N,rotary_products,"Lapel Pins,Member Pins,Legacy Pins,Pin Back",Gold Filled,Lapel Pins,Member Pins,Legacy Pins,Pin Back,Gold Filled,,,,,,FALSE,,j203.jpg,,,,,,
J203F,J203FZ25,2,"1/2"" Member Pin w/ Stone - Gold Filled","1/2"" Rotary emblem lapel pin",Lapel Pins,49,1,0.2,Stone||.25 cz||,1||49,N,,N,N,rotary_products,"Lapel Pins,Member Pins,Legacy Pins,Pin Back",Gold Filled,Lapel Pins,Member Pins,Legacy Pins,Pin Back,Gold Filled,,,,,,FALSE,,j203.jpg,,,,,,
C3M19,C3M19,2,Round Road Sign - Multiple Options,"Reflective, durable heavy gauge .08 aluminum outdoor road sign.  (NOTE: Single Sided signs are available for immediate shipment.  For double sided signs, please allow 5-6 weeks for production) ",Outdoor Signage,47.95,1,4,"Option||18"" Single Sided||","1||47.95,2||44.95,6||43.5",N,,N,N,rotary_products,"Outdoor Signage,Road Signs",,Outdoor Signage,Road Signs,,,,,,,,,FALSE,,C3M19_C3M19D.jpg,,,,,,
C3M50,C3M51,2,Road Sign - Multiple Options,"Reflective, durable heavy gauge .08 aluminum outdoor road sign.  (NOTE: Single Sided signs are available for immediate shipment.  For double sided signs, please allow 5-6 weeks for production) ",Outdoor Signage,47.95,1,6,"Option||18"" x 6"" Single Sided||","1||47.95,2||43.95,6||41.95",N,,N,N,rotary_products,"Outdoor Signage,Road Signs",,Outdoor Signage,Road Signs,,,,,,,,,FALSE,,C3M50.jpg,,,,,,
D45876,D45876,2,Cross Pen - Medalist,CROSS Classic Century Medalist Ballpoint Pen with 23K Gold Plated Appointments  - Deluxe Gift Box -  Takes refill # 8513  - Lifetime mechanical guarantee  ,Pens & Pencils,46.95,1,0.48,,"1||46.95,3||44.6,6||42.25,12||39.9",N,,N,N,rotary_products,"Pens & Pencils,Cross Pens","Gifts for Rotarians,Executive Gifts",Pens & Pencils,Cross Pens,,,Gifts for Rotarians,Executive Gifts,,,,,FALSE,,d45876.jpg,,,,,,
B25147,B25147,2,Jade Glass Award ,"Simple, yet elegant, this jade crystal award makes a nice statement.   6"" - Includes free engraving
All wording on this award is custom. Please provide the exact text you would like to have engraved. ",Awards & Plaques,45.95,1,7.75,,1||45.95,Y,10,N,N,rotary_products,"Awards & Plaques,Crystal & Glass Awards",,Awards & Plaques,Crystal & Glass Awards,,,,,,,,,FALSE,,B25147.jpg,,,,,,
J315F,J315F18,2,Club President - Gold Filled - Multiple Years Available,"This traditional style pin will serve as a treasured keepsake representing the club president's years in office.   3/4"" ",Lapel Pins,45.95,1,0.2,Years||2017-18||,1||45.95,N,,N,N,rotary_products,"Lapel Pins,President,With Years of Service,2017-Present",,Lapel Pins,President,With Years of Service,2017-Present,,,,,,,FALSE,,J315F18.jpg,,,,,,
